timestamp,mill_power_kW,feed_rate_tph,pct_solids,sump_level_percent,cyclone_pressure_kPa,pump_speed_rpm,density_kg_m3,throughput_tph,specific_energy_kWh_per_t
2024-01-01 00:00:00,4934.890121389908,297.3411376964441,55.80682038502202,70.31125131684404,112.13659844032361,816.9388975712783,1298.7663423609358,262.69940238922663,18.796380326058078
2024-01-01 01:00:00,4097.196099380131,327.2805773447416,60.957406539974684,87.6352177503975,92.31947460718547,1141.5074782244988,1228.2287960853564,331.0666377734828,12.395503090149607
2024-01-01 02:00:00,5146.494799778457,334.21143945903833,56.677390743366544,52.25473929250015,117.64875807800517,1275.248134901353,1123.4564241581147,348.9217008356072,14.7658667415456
2024-01-01 03:00:00,4743.42007264841,250.72658503661984,56.980247232048484,55.50490605084787,102.53972948588684,1214.5752451728752,1273.7025001980899,263.09806462365896,18.01328902714596
2024-01-01 04:00:00,3235.443369719124,254.05502294811382,63.21967656939273,78.72737767122355,75.79494326596247,938.5990701052699,1075.3442687031215,247.07764456425755,13.039763549059703
2024-01-01 05:00:00,5439.055879091889,309.9740821527673,60.10805609041303,60.345738884564476,114.25464941134004,826.6625424666703,1282.325350334635,264.9225287752025,20.564032865303393
2024-01-01 06:00:00,4902.849254975882,212.89013834884025,66.98408185201494,74.19438558694398,94.46325954153988,1270.1757062690904,1226.995566672904,230.21761411610785,21.29721184971968
2024-01-01 07:00:00,4965.160763192384,317.47647246901374,59.14903442990491,57.58256786721552,77.08194839864525,1268.5313624398507,1083.2250955189204,355.7647098986236,14.000722773956923
2024-01-01 08:00:00,3320.2840816888647,248.82832930348468,64.44034166899071,42.929708508762026,77.63450669207104,1066.2076598564347,1073.851668927711,256.8871596415707,12.964572069409995
2024-01-01 09:00:00,4125.964844738918,173.17134486705368,60.9942925920138,74.71223056686065,104.37669675549358,1121.1587058357675,1275.2509000309387,171.26019018164314,24.020703692193845
2024-01-01 10:00:00,3926.995060581453,164.41182941458874,63.57936691468063,37.869310151082594,72.3686253364745,1031.300030355404,1137.8807719511512,179.14274381492095,21.84932781620836
2024-01-01 11:00:00,5316.912472121505,318.39864220789264,62.79603963730788,41.91501981187848,84.32968824569066,1009.8826835493793,1316.790555230164,322.2942267174246,16.459299335161525
2024-01-01 12:00:00,4609.662800201661,161.11358338137558,61.14619164586698,67.60949896705252,76.98937952349341,859.7242179643501,1278.6219063090527,143.70325557585392,32.02483717480065
2024-01-01 13:00:00,5056.904033177075,206.12228722673117,67.35079423011769,74.83618801152419,92.05387148086422,848.376449180548,1259.4570734153149,187.00888079649363,27.078745945520176
2024-01-01 14:00:00,4108.5354970683275,216.82600810030917,59.455277355814424,83.6812732120689,90.71768859971806,916.3660733380938,1133.5818157900353,199.54965096363532,20.606604237954077
2024-01-01 15:00:00,3568.096804461942,184.59888903831876,57.304061516240544,46.3551898449535,96.0938217344428,1218.320373203272,1262.6833557064854,199.12261481868362,17.974052958632555
2024-01-01 16:00:00,4386.461967539587,212.77867396039784,63.81522279143777,36.643455516033264,83.9818164551265,872.91615036784,1334.44430535445,195.73090553967617,22.43050064896343
2024-01-01 17:00:00,3159.543140260438,298.5385133450171,65.99809829700281,87.36279957135775,71.60217946890886,913.3493259573554,1077.4679503111706,279.7362295910349,11.305155171537137
2024-01-01 18:00:00,5069.077929981455,152.93656871201415,55.523298619219005,39.26538528132855,100.7193053267593,1074.3070296611038,1147.8487926010698,154.14433581403986,32.94525537166239
2024-01-01 19:00:00,4579.160997805162,315.43468490413727,60.84522494949485,41.860018935278376,88.68590014411757,907.5656090391371,1120.4016796384783,304.3092737764474,15.071207197108803
2024-01-01 20:00:00,4895.219350213434,321.30960471491164,66.60233996593524,47.47976721350794,102.56674993700233,881.6033423588935,1167.9750403202,285.6640562325747,17.139685386598394
2024-01-01 21:00:00,3886.3149203246708,224.45231463830964,64.74504204599728,61.763481241577246,75.43334854021342,1081.658120848981,1272.699796456184,237.15057702387898,16.46156414156334
2024-01-01 22:00:00,5426.745060987258,180.72257981212695,67.89350031446916,82.96953396204468,70.68886776470252,984.0466354983078,1192.272774427616,181.57819172028383,29.89230549323236
2024-01-01 23:00:00,5232.802803305494,270.1680815890162,61.90837955076417,75.63276136379201,82.41471239426464,1113.0796429202346,1221.2191818360739,273.3853306413317,19.125542245425258
2024-01-02 00:00:00,4945.958742684405,173.93451117297886,63.57994434441497,72.4894532305581,92.82736614970261,1256.1026702043382,1144.2464664235026,180.1952995215866,27.405876652402497
2024-01-02 01:00:00,3486.596769629919,222.9838722156505,58.93224365479307,40.51083407136022,89.70359870842336,875.4965657175338,1092.3867801261301,212.1856153982661,16.46697565975474
2024-01-02 02:00:00,4166.802509317586,341.6858361801945,67.3179627956579,51.46095789155845,110.51512776367332,1256.716829906532,1130.0800946813185,346.5413434024953,12.08582192827839
2024-01-02 03:00:00,3109.509414468072,349.0928945167274,59.76236135123497,58.70429556520068,88.8918822096412,1251.2449837114593,1307.904090372596,374.33472380074534,8.304232511102978
2024-01-02 04:00:00,3385.7237301688697,304.4209782709171,64.60063926492617,38.84555720913515,96.52205898015394,1214.5437916679514,1230.725088646023,315.00461647430404,10.813567563760483
2024-01-02 05:00:00,4707.622383106136,212.19230198415323,60.240822653548065,46.40578212760035,99.67577962210962,1115.6429586530426,1163.39660195917,220.2100242446801,21.27937429860983
2024-01-02 06:00:00,4861.905389769543,287.5330098332185,62.303646090818994,48.49999223717066,71.09156958229057,1110.0733287327737,1286.9717945206762,302.27350631521466,16.08168491087787
2024-01-02 07:00:00,5418.774331085525,291.08127309680253,64.3571729552801,37.63657189974236,95.75666884230945,1119.6063299682507,1069.3372297364726,294.3586201925948,18.406745531658935
2024-01-02 08:00:00,3814.56339534538,227.56833903272997,61.6161439727676,63.014381514495454,87.2415629699419,1145.2477756089065,1126.1673263767157,225.90287809885783,16.849505952842485
2024-01-02 09:00:00,3926.1492650871724,278.1777269172319,66.7921222498236,72.30169179145157,91.06400638416272,808.2411002980785,1119.0309462172017,244.45358100321258,16.180112466434384
2024-01-02 10:00:00,4173.88952818952,152.14552899513524,60.45091284306153,34.195897888611675,75.01436992476252,1279.0462895803248,1345.6093686504666,183.56131688141485,22.735084269112942
2024-01-02 11:00:00,3473.6783977107143,191.8115317204483,63.41193337586323,58.86738610578898,109.14102828243226,1092.8018807327899,1261.829574717828,187.34027231196805,18.52169389528494
2024-01-02 12:00:00,3324.8037633386793,255.01766059345223,59.450711632900706,76.9326717160677,117.12021254042612,1190.732919701211,1235.3357809165664,256.19528745259237,12.978912941596077
2024-01-02 13:00:00,4189.262315564834,182.75026085165916,60.30603668700317,74.8794077371468,71.11344103148,988.6409195306816,1051.4954895883418,178.10165847785692,23.42160723708688
2024-01-02 14:00:00,3567.2733726272104,183.18137357530674,60.72065140703618,78.90438577312526,100.0686381405674,806.1986069578979,1105.293000626957,160.63805044803746,22.168908160852542
2024-01-02 15:00:00,4674.534986706276,317.2608581100476,56.63549123805971,56.894437990236426,108.1922033644179,1054.867329938222,1240.6623878919236,306.93077756002435,15.279094375625647
2024-01-02 16:00:00,4092.879797180827,347.8266005367211,56.192407827767084,79.23342495839165,84.24037943249448,1053.5950596579644,1163.9157979444997,350.62496791152404,11.641651261316516
2024-01-02 17:00:00,5081.695490144593,261.1938856056897,63.67736900090785,44.44518427285617,109.37777924316083,1018.4946441557258,1327.2841151037182,250.54648364207566,20.241002102900985
2024-01-02 18:00:00,4750.662755005623,317.8139461763427,63.52173059845968,51.648633685050925,101.61775253831506,969.8585270810383,1279.4172657425274,298.31683355644935,15.990366266643399
2024-01-02 19:00:00,3780.9166034551026,348.0643328652545,63.61782628473124,40.58133458506808,116.45813161355349,924.9130439048611,1184.215221841236,306.79493830335093,12.390933787208843
2024-01-02 20:00:00,5080.649503488003,178.31917771375493,55.25696378945499,58.04907236571431,119.05024056768863,1063.7724372485914,1274.8544932614811,166.01042031845924,30.630250703616806
2024-01-02 21:00:00,5011.910893742004,239.6491226508702,59.24510895473314,53.52360134492659,72.11730569993524,987.639069846747,1342.6212971478665,238.28724640283394,21.010308090355895
2024-01-02 22:00:00,3968.695947575436,228.51454316838397,57.57152801436956,44.45562698485873,92.24688805135031,1284.9659415249043,1188.2942474104411,256.08848125214394,15.485388640352065
2024-01-02 23:00:00,3720.8202598256103,166.00985672923701,65.11596849307216,75.10684255384689,97.34938937891091,886.4636538834657,1242.75776636656,157.51129915274933,23.582353421930424
2024-01-03 00:00:00,4706.238759937439,301.0660345589489,66.18819521814969,48.83080632669879,77.33716166038262,959.8327838135435,1325.5993845183884,299.15949236978656,15.68179880139967
2024-01-03 01:00:00,3349.3812090232746,236.7558054645186,58.20684490393992,46.36825980875014,86.81429152136809,946.9802354622855,1124.6023986108519,224.97962567691243,14.835265982204287
2024-01-03 02:00:00,3499.770506187771,243.86538683808027,63.68203906502382,37.853419851029706,119.3823723878231,1071.6545881179786,1315.9673740998835,238.35925563233226,14.65185208565051
2024-01-03 03:00:00,3018.4056743775136,180.13459476264802,56.681716444957566,56.32930210811692,70.81152281712357,1049.640128487074,1079.2634120318949,195.65518336021844,15.375433435775857
2024-01-03 04:00:00,4967.310943755346,186.18533044617362,58.576982832822274,48.17787773023812,92.6253965762192,1121.8702327121366,1244.534451176294,185.7494517953722,26.663809919528333
2024-01-03 05:00:00,4662.12714148008,331.420724431243,56.802508451034456,52.156370480458115,112.13273108590981,1275.000885287104,1284.8514465167352,348.4564887512548,13.39033683200291
2024-01-03 06:00:00,4762.913446565838,158.92981779485578,58.68576996578998,44.15983575723316,86.19506313596442,942.6105427469337,1234.3818657757279,162.77703327522502,29.272082733829496
2024-01-03 07:00:00,4951.82257755492,196.57045698874126,63.771575115540614,75.78932938919402,93.98992513775767,1146.3857846274982,1198.660441245763,197.14706529317544,25.20244410037747
2024-01-03 08:00:00,4147.28943884585,208.4118660629057,66.83424983240829,85.80020084128304,118.902287289399,812.5201015025918,1235.2041299777059,161.32220285938618,25.674696195192336
2024-01-03 09:00:00,4421.852989882234,248.0395084803173,57.632791303014415,59.87591116733326,93.7438418237852,931.1942363668122,1095.4991126338334,241.10835275823052,18.35449728525387
2024-01-03 10:00:00,3349.4924953191435,267.2890346029592,62.04702745435935,68.57990540044995,76.54606560732495,1031.8598639982963,1114.6712130990654,256.681364167774,13.064859152373966
2024-01-03 11:00:00,3286.3251838399337,248.65799517013332,64.11808431616461,82.03033659640236,72.58607458331956,815.4973942405672,1130.9698031869025,224.0833319451207,14.652946816769868
2024-01-03 12:00:00,4671.007404476179,166.8230669113764,67.38799209031235,89.92977824001952,117.27082862199742,1108.8347302768195,1229.3338021890115,155.3483862369403,30.10516600046789
2024-01-03 13:00:00,4177.740515357831,198.7334908111427,62.93078627753326,66.81098908378993,83.29047066375328,1139.155304200854,1182.5703221235212,203.30864029484005,20.587521754523465
2024-01-03 14:00:00,4413.090266202972,318.7176769525082,58.31639010335595,83.38676799239212,95.20319532822754,1173.3658574190233,1123.3427527457518,321.32675146456506,13.750335268524564
2024-01-03 15:00:00,4912.497143540064,277.5177400956918,63.13121603988117,84.51649479333852,74.53508830449843,1058.287252421506,1314.842799643374,279.65496128364623,17.553497264688954
2024-01-03 16:00:00,4586.795800001477,279.8298100268549,59.166385101814214,77.48708926845734,91.18275602753025,1101.9723324893134,1162.1765520879671,284.9947833963254,16.076438433743956
2024-01-03 17:00:00,4383.94850164499,284.040651070271,67.6896690789922,57.65588346438661,116.5052759625062,998.0326256392436,1183.8095157689672,259.73734165377374,16.81000365892536
2024-01-03 18:00:00,4398.017901863534,302.58060380790585,60.19578975712728,34.86924002543396,95.12064968154692,820.6265162532812,1172.9103229646985,285.21972271521656,15.379457906478361
2024-01-03 19:00:00,3759.8752451565306,161.62169634428946,63.91056036989318,30.94833332640803,118.5567575901164,849.9759278872565,1104.5828865830258,147.48379102475772,25.462380765236723
